SESSIONID,PREVSESSIONID,LICENSEPLATE,CARPARKNUMBER,VEHICLETYPE,LABEL_TYPE,TRANSACTION_TYPE,SESSIONSTART,SESSIONEND,TOTAL_CHARGE,DURATION,FIRST_ADVISORY_SENT_AT,FINAL_ADVISORY_SENT_AT,PAYMENT_STATUS,BILLINGID,PAYMENTID,TXN_STATUS,PATCH_STATUS,REDEMPTION,EFFECTIVE_CHARGE,REDEMPTION_TYPE
0PL80-E-00001-20211214212539,null,SKA4121Y,PL80,C,SHORT TERM,LPRS,14/12/2021 21:25:39,14/12/2021 21:27:03,0,2,"","",,"","",ENDED,,0,0,
0PL80-E-00001-20211214231625,null,SML8252U,PL80,C,SHORT TERM,LPRS,14/12/2021 23:16:25,14/12/2021 23:17:54,0,1,"","",,"","",ENDED,,0,0,
0PL80-L-00294-20211214205914,0PL80-L-00294-20211214205729,SLQ9267G,PL80,C,SHORT TERM,LPRS,14/12/2021 20:59:14,14/12/2021 21:37:14,0.760000000000000009,38,"","",PAID,"","",ENDED,,0,0.760000000000000009,
0PL81-L-000L5-20211214213823,0PL81-L-000L5-20211214213627,GBJ5010L,PL81,C,SHORT TERM,LPRS,14/12/2021 21:38:23,14/12/2021 21:42:14,0,4,"","",,"","",ENDED,,0,0,
0PL81-E-00001-20211214201828,null,SLQ3950G,PL81,C,SHORT TERM,LPRS,14/12/2021 20:18:28,14/12/2021 22:26:06,2.56000000000000005,128,"","",PAID,"","",ENDED,,0,2.56000000000000005,
0PL80-E-00001-20211214223739,null,SMZ4046B,PL80,C,SHORT TERM,LPRS,14/12/2021 22:37:39,14/12/2021 22:39:16,0,2,"","",,"","",ENDED,,0,0,
0PL81-E-00001-20211214212729,null,SMA9441S,PL81,C,season_W,PHDB,14/12/2021 21:27:29,14/12/2021 22:27:36,0,60,"","",,"","",EXITED,,0,0,
0PL80-E-00002-20211214215344,null,SMD3994L,PL80,C,SHORT TERM,LPRS,14/12/2021 21:53:44,14/12/2021 22:33:07,0.800000000000000044,40,"","",PAID,"","",ENDED,,0,0.800000000000000044,
0PL80-E-00001-20211214214425,null,SLR1172T,PL80,C,SHORT TERM,LPRS,14/12/2021 21:44:25,14/12/2021 22:31:06,0.939999999999999947,47,"","",PAID,"","",ENDED,,0,0.939999999999999947,
0PL80-E-00004-20211214223807,null,SLK7559J,PL80,C,SHORT TERM,LPRS,14/12/2021 22:38:07,14/12/2021 22:40:10,0,2,"","",,"","",ENDED,,0,0,
0PL81-E-00001-20211214223941,null,SHB6208Z,PL81,C,SHORT TERM,LPRS,14/12/2021 22:39:41,14/12/2021 22:41:13,0,2,"","",,"","",ENDED,,0,0,
0PL80-E-00001-20211214223952,null,SMU2474M,PL80,C,SHORT TERM,LPRS,14/12/2021 22:39:52,14/12/2021 22:42:11,0,3,"","",,"","",ENDED,,0,0,
0PL81-E-00001-20211214223727,null,SMM5179M,PL81,C,SHORT TERM,LPRS,14/12/2021 22:37:27,14/12/2021 22:44:38,0,7,"","",,"","",ENDED,,0,0,
0PL81-L-00077-20211214225457,0PL81-L-00077-20211214225413,GW2971E,PL81,C,season_W,LPRS,14/12/2021 22:54:57,14/12/2021 23:08:52,0,14,"","",,"","",ENDED,,0,0,
0PL80-E-00002-20211214231259,null,SHC2038T,PL80,C,SHORT TERM,LPRS,14/12/2021 23:12:59,14/12/2021 23:15:25,0,3,"","",,"","",ENDED,,0,0,
0PL81-L-00432-20211214222733,null,GBK8502J,PL81,C,SHORT TERM,LPRS,14/12/2021 22:27:33,14/12/2021 23:09:06,0.839999999999999969,42,"","",PAID,"","",ENDED,,0,0.839999999999999969,
0PL81-L-00457-20211214210333,0PL81-L-00445-20211214210319,GBK4321R,PL81,C,SHORT TERM,LPRS,14/12/2021 21:03:33,14/12/2021 21:29:49,0.520000000000000018,26,"","",PAID,"","",ENDED,,0,0.520000000000000018,
0PL80-E-00002-20211214232040,null,SLU4711C,PL80,C,SHORT TERM,LPRS,14/12/2021 23:20:40,14/12/2021 23:30:27,0,10,"","",,"","",ENDED,,0,0,
0PL80-E-00001-20211214211926,null,PC3927B,PL80,C,season_W,LPRS,14/12/2021 21:19:26,15/12/2021 04:00:15,0,401,"","",,"","",ENDED,,0,0,
0PL81-E-00001-20211214231723,null,SMZ4454G,PL81,C,season_W,LPRS,14/12/2021 23:17:23,15/12/2021 07:45:54,0,508,"","",,"","",ENDED,,0,0,
0PL80-E-00003-20211214205139,null,GBL2607A,PL80,C,season_W,LPRS,14/12/2021 20:51:39,15/12/2021 07:57:21,0,666,"","",,"","",ENDED,,0,0,
0PL81-E-00001-20211214203908,null,SME3766Z,PL81,C,season_W,LPRS,14/12/2021 20:39:08,15/12/2021 08:04:39,0,685,"","",,"","",ENDED,,0,0,
0PL81-E-00001-20211214222233,null,SJN2429S,PL81,C,season_W,LPRS,14/12/2021 22:22:33,15/12/2021 08:04:59,0,582,"","",,"","",ENDED,,0,0,
0PL81-E-00001-20211214224200,null,SLB2994R,PL81,C,season_W,LPRS,14/12/2021 22:42:00,15/12/2021 08:33:19,0,591,"","",,"","",ENDED,,0,0,
0PL80-E-00003-20211214203626,null,SLS7315D,PL80,C,season_W,PHDB,14/12/2021 20:36:26,15/12/2021 08:09:24,0,693,"","",,"","",EXITED,,0,0,
0PL80-E-00004-20211214215628,null,SLD7470S,PL80,C,season_W,LPRS,14/12/2021 21:56:28,15/12/2021 09:08:50,0,672,"","",,"","",ENDED,,0,0,
0PL80-E-00004-20211214211254,null,SGY6280D,PL80,C,season_W,PHDB,14/12/2021 21:12:54,15/12/2021 08:38:22,0,686,"","",,"","",EXITED,,0,0,
0PL81-E-00001-20211214231615,null,SHD2627M,PL81,C,season_W,PHDB,14/12/2021 23:16:15,14/12/2021 23:18:07,0,2,"","",,"","",EXITED,,0,0,
0PL81-E-00001-20211214210257,null,SML8219S,PL81,C,season_W,PHDB,14/12/2021 21:02:57,15/12/2021 09:10:48,0,728,"","",,"","",EXITED,,0,0,
0PL81-E-00001-20211214213254,null,SML7240K,PL81,C,season_W,PHDB,14/12/2021 21:32:54,15/12/2021 13:36:08,0,964,"","",,"","",EXITED,,0,0,
0PL81-E-00001-20211214211126,null,SDL6688R,PL81,C,season_W,PHDB,14/12/2021 21:11:26,15/12/2021 14:56:14,0,1065,"","",,"","",EXITED,,0,0,
0PL80-E-00002-20211214195249,null,SFJ996C,PL80,C,SHORT TERM,LPRS,14/12/2021 19:52:49,14/12/2021 20:15:32,0.46000000000000002,23,"","",PAID,"","",ENDED,,0,0.46000000000000002,
0PL80-E-00003-20211214203956,null,SJP3097Z,PL80,C,SHORT TERM,LPRS,14/12/2021 20:39:56,14/12/2021 20:46:04,0,7,"","",,"","",ENDED,,0,0,
0PL80-L-00482-20211214203717,0PL80-L-00482-20211214202739,SKQ5632Z,PL80,C,season_W,LPRS,14/12/2021 20:37:17,14/12/2021 20:54:20,0,17,"","",,"","",ENDED,,0,0,
0PL80-E-00002-20211214200655,null,YP8591C,PL80,C,SHORT TERM,LPRS,14/12/2021 20:06:55,14/12/2021 20:56:42,1,50,2021-12-14,"",UNPAID_M,"","",ENDED,,0,1,
0PL81-L-00445-20211214210319,0PL81-E-00001-20211214191527,GBK4321R,PL81,C,SHORT TERM,LPRS,14/12/2021 21:03:19,14/12/2021 21:03:19,0,0,"","",FC_WAIVED,"","",ENDED,,0,0,
0PL80-E-00001-20211214210312,null,SGG6109L,PL80,C,SHORT TERM,LPRS,14/12/2021 21:03:12,14/12/2021 21:14:40,0,11,"","",,"","",ENDED,,0,0,
0PL81-E-00001-20211214212250,null,SJN4855G,PL81,C,season_W,PHDB,14/12/2021 21:22:50,"",0,"","","",,"","",STARTED,,0,0,
0PL81-L-00058-20211214202943,0PL81-L-00058-20211214195315,SLD8148S,PL81,C,season_W,LPRS,14/12/2021 20:29:43,15/12/2021 12:19:36,0,950,"","",,"","",ENDED,,0,0,
0PL81-E-00001-20211214210052,null,GBJ4760L,PL81,C,SHORT TERM,LPRS,14/12/2021 21:00:52,14/12/2021 21:24:56,0.479999999999999982,24,"","",PAID,"","",ENDED,,0,0.479999999999999982,
0PL81-E-00001-20211214212244,null,SKQ2711Z,PL81,C,season_W,LPRS,14/12/2021 21:22:44,14/12/2021 21:26:02,0,4,"","",,"","",ENDED,,0,0,
0PL80-E-00004-20211214212623,null,SLE4964Z,PL80,C,SHORT TERM,LPRS,14/12/2021 21:26:23,14/12/2021 21:28:37,0,2,"","",,"","",ENDED,,0,0,
0PL80-E-00004-20211214225829,null,SMX5158R,PL80,C,season_W,LPRS,14/12/2021 22:58:29,15/12/2021 09:54:20,0,656,"","",,"","",ENDED,,0,0,
0PL80-E-00003-20211214210630,null,SKU5229J,PL80,C,SHORT TERM,LPRS,14/12/2021 21:06:30,14/12/2021 21:48:50,0.839999999999999969,42,"","",PAID,"","",ENDED,,0,0.839999999999999969,
0PL80-E-00002-20211214204141,null,SMD8662L,PL80,C,season_W,PHDB,14/12/2021 20:41:41,14/12/2021 21:36:34,0,55,"","",,"","",EXITED,,0,0,
0PL81-L-000L5-20211214213627,0PL81-L-000L5-20211214213547,GBJ5010L,PL81,C,SHORT TERM,LPRS,14/12/2021 21:36:27,14/12/2021 21:38:04,0,2,"","",,"","",ENDED,,0,0,
0PL80-E-00002-20211214201007,null,SLG3188T,PL80,C,SHORT TERM,LPRS,14/12/2021 20:10:07,14/12/2021 21:44:24,1.87999999999999989,94,"","",PAID,"","",ENDED,,0,1.87999999999999989,
0PL80-E-00004-20211214211802,null,SLR8870R,PL80,C,SHORT TERM,LPRS,14/12/2021 21:18:02,14/12/2021 21:58:39,0.800000000000000044,40,"","",PAID,"","",ENDED,,0,0.800000000000000044,
0PL80-E-00001-20211214214842,null,SLE1239D,PL80,C,SHORT TERM,LPRS,14/12/2021 21:48:42,14/12/2021 22:02:20,0,14,"","",,"","",ENDED,,0,0,
0PL80-E-00003-20211214220142,null,SGE4433Z,PL80,C,SHORT TERM,LPRS,14/12/2021 22:01:42,14/12/2021 22:03:59,0,2,"","",,"","",ENDED,,0,0,
0PL80-E-00003-20211214210021,null,SLD7955K,PL80,C,season_W,PHDB,14/12/2021 21:00:21,14/12/2021 22:06:22,0,66,"","",,"","",FORCE EXITED,,0,0,
0PL81-L-00336-20211214221755,0PL81-L-00287-20211214221651,GBK8502J,PL81,C,SHORT TERM,LPRS,14/12/2021 22:17:55,14/12/2021 22:20:22,0,3,"","",,"","",ENDED,,0,0,
0PL81-E-00001-20211214222522,null,SHD4121S,PL81,C,SHORT TERM,LPRS,14/12/2021 22:25:22,"",0,"","","",,"","",STARTED,,0,0,
0PL80-E-00004-20211214222955,null,SHD3100J,PL80,C,SHORT TERM,LPRS,14/12/2021 22:29:55,14/12/2021 22:32:16,0,3,"","",,"","",ENDED,,0,0,
0PL80-E-00004-20211214210512,null,SHD8647R,PL80,C,SHORT TERM,LPRS,14/12/2021 21:05:12,14/12/2021 22:27:12,1.6399999999999999,82,"","",PAID,"","",ENDED,,0,1.6399999999999999,
0PL80-E-00003-20211214223024,null,SKR2985U,PL80,C,SHORT TERM,LPRS,14/12/2021 22:30:24,14/12/2021 22:42:55,0,12,"","",,"","",ENDED,,0,0,
0PL80-E-00005-20211214225002,null,GBK1926R,PL80,C,SHORT TERM,LPRS,14/12/2021 22:50:02,14/12/2021 22:50:43,0,0,"","",,"","",ENDED,,0,0,
0PL81-E-00001-20211214220556,null,GBD7767E,PL81,C,SHORT TERM,LPRS,14/12/2021 22:05:56,14/12/2021 22:45:08,0.800000000000000044,40,"","",PAID,"","",ENDED,,0,0.800000000000000044,
0PL81-E-00001-20211214224730,null,GBL2171P,PL81,C,SHORT TERM,LPRS,14/12/2021 22:47:30,14/12/2021 22:52:56,0,5,"","",,"","",ENDED,,0,0,
0PL80-L-00798-20211214204800,0PL80-L-00798-20211214204551,SFF9179G,PL80,C,SHORT TERM,PHDB,14/12/2021 20:48:00,15/12/2021 05:16:34,7.04000000000000004,508,"","",PAID,pi_3K6iN3Ep0h9td3Zk1dBuklKq,BILLrQWmGJ,EXITED,,0,7.04000000000000004,
0PL81-E-00001-20211214214115,null,SLT706A,PL81,C,season_W,LPRS,14/12/2021 21:41:15,15/12/2021 06:24:32,0,523,"","",,"","",ENDED,,0,0,
0PL80-L-00501-20211214205621,null,SJG8838S,PL80,C,season_W,LPRS,14/12/2021 20:56:21,15/12/2021 07:08:52,0,612,"","",,"","",ENDED,,0,0,
0PL81-E-00001-20211214203228,null,SMV9751L,PL81,C,season_W,PHDB,14/12/2021 20:32:28,15/12/2021 06:32:56,0,600,"","",,"","",EXITED,,0,0,
0PL81-E-00001-20211214205323,null,GBF9240J,PL81,C,season_W,LPRS,14/12/2021 20:53:23,15/12/2021 07:10:26,0,617,"","",,"","",ENDED,,0,0,
0PL81-E-00001-20211214212516,null,SMF7260J,PL81,C,season_W,LPRS,14/12/2021 21:25:16,15/12/2021 07:13:23,0,588,"","",,"","",ENDED,,0,0,
0PL80-E-00003-20211214211051,null,SMK4628B,PL80,C,season_W,PHDB,14/12/2021 21:10:51,15/12/2021 08:33:50,0,683,"","",,"","",EXITED,,0,0,
0PL80-E-00002-20211214222820,null,SMK5252U,PL80,C,SHORT TERM,LPRS,14/12/2021 22:28:20,15/12/2021 07:15:23,5.33999999999999986,527,2021-12-15,"",UNPAID_M,"","",ENDED,,0,5.33999999999999986,
0PL81-L-00345-20211214213105,0PL81-E-00001-20211214205105,SJJ7976S,PL81,C,season_W,PHDB,14/12/2021 21:31:05,15/12/2021 07:35:30,0,604,"","",,"","",EXITED,,0,0,
0PL81-L-00046-20211214203348,0PL81-L-00046-20211214193337,SLL9856H,PL81,C,season_W,PHDB,14/12/2021 20:33:48,14/12/2021 22:11:23,0,98,"","",,"","",FC EXITED,,0,0,
0PL81-L-00297-20211214211815,null,SJQ94X,PL81,C,season_W,PHDB,14/12/2021 21:18:15,15/12/2021 11:22:50,0,844,"","",,"","",FORCE EXITED,,0,0,
0PL80-E-00001-20211214215341,null,SJZ769K,PL80,C,season_W,LPRS,14/12/2021 21:53:41,15/12/2021 18:01:56,0,1208,"","",,"","",ENDED,,0,0,
0PL81-E-00001-20211214211918,null,SMF6003S,PL81,C,season_W,LPRS,14/12/2021 21:19:18,15/12/2021 19:50:03,0,1351,"","",,"","",ENDED,,0,0,
0PL81-E-00001-20211214201547,null,SMU5649G,PL81,C,SHORT TERM,LPRS,14/12/2021 20:15:47,14/12/2021 21:10:20,1.10000000000000009,55,"","",PAID,"","",ENDED,,0,1.10000000000000009,
0PL80-E-00002-20211214211103,null,SJR9500B,PL80,C,season_W,LPRS,14/12/2021 21:11:03,14/12/2021 21:12:33,0,1,"","",,"","",ENDED,,0,0,
0PL80-E-00003-20211214205620,null,SLK7873B,PL80,C,SHORT TERM,LPRS,14/12/2021 20:56:20,14/12/2021 21:20:35,0.479999999999999982,24,"","",PAID,"","",ENDED,,0,0.479999999999999982,
0PL80-E-00001-20211214211310,null,SMY1142G,PL80,C,SHORT TERM,LPRS,14/12/2021 21:13:10,14/12/2021 21:24:10,0,11,"","",,"","",ENDED,,0,0,
0PL80-E-00001-20211214213213,null,SMY3868H,PL80,C,SHORT TERM,LPRS,14/12/2021 21:32:13,14/12/2021 21:33:20,0,1,"","",,"","",ENDED,,0,0,
0PL80-E-00004-20211214213205,null,SHD3228A,PL80,C,SHORT TERM,LPRS,14/12/2021 21:32:05,14/12/2021 21:33:29,0,1,"","",,"","",ENDED,,0,0,
0PL80-L-00772-20211214213345,0PL80-L-00772-20211214213137,SKU7515U,PL80,C,SHORT TERM,LPRS,14/12/2021 21:33:45,14/12/2021 21:34:39,0,1,"","",,"","",ENDED,,0,0,
0PL81-L-000L5-20211214213441,0PL81-E-00001-20211214212532,GBJ5010L,PL81,C,SHORT TERM,LPRS,14/12/2021 21:34:41,14/12/2021 21:35:05,0,1,"","",,"","",ENDED,,0,0,
0PL81-E-00001-20211214230130,null,SLH7040D,PL81,C,SHORT TERM,LPRS,14/12/2021 23:01:30,14/12/2021 23:02:19,0,1,"","",,"","",ENDED,,0,0,
0PL81-L-00170-20211214213400,0PL81-L-00170-20211214213335,SJS9634T,PL81,C,season_W,PHDB,14/12/2021 21:34:00,14/12/2021 21:35:39,0,1,"","",,"","",FORCE EXITED,,0,0,
0PL81-E-00001-20211214214022,null,SLM8544J,PL81,C,SHORT TERM,LPRS,14/12/2021 21:40:22,14/12/2021 21:44:14,0,4,"","",,"","",ENDED,,0,0,
0PL80-E-00001-20211214215429,null,SMN4202E,PL80,C,SHORT TERM,PHDB,14/12/2021 21:54:29,14/12/2021 21:55:09,0,1,"","",,"","",EXITED,,0,0,
0PL80-E-00001-20211214215856,null,SLD3750K,PL80,C,SHORT TERM,LPRS,14/12/2021 21:58:56,14/12/2021 22:00:27,0,2,"","",,"","",ENDED,,0,0,
0PL80-L-00586-20211214214036,0PL80-E-00003-20211214211155,SKR6411H,PL80,C,season_W,LPRS,14/12/2021 21:40:36,14/12/2021 22:06:27,0,26,"","",,"","",ENDED,,0,0,
0PL81-E-00001-20211214223020,null,SMM3294B,PL81,C,SHORT TERM,LPRS,14/12/2021 22:30:20,14/12/2021 22:31:04,0,1,"","",,"","",ENDED,,0,0,
0PL80-E-00004-20211214223301,null,GBB4646B,PL80,C,SHORT TERM,LPRS,14/12/2021 22:33:01,14/12/2021 22:42:21,0,9,"","",,"","",ENDED,,0,0,
0PL80-E-00001-20211215002342,null,SHC3099K,PL80,C,SHORT TERM,LPRS,15/12/2021 00:23:42,15/12/2021 00:25:50,0,2,"","",,"","",ENDED,,0,0,
0PL81-E-00001-20211214230714,null,SLQ3954X,PL81,C,SHORT TERM,PHDB,14/12/2021 23:07:14,14/12/2021 23:14:55,0,7,"","",,"","",EXITED,,0,0,
0PL80-E-00002-20211214232059,null,SLK2664X,PL80,C,SHORT TERM,LPRS,14/12/2021 23:20:59,14/12/2021 23:23:25,0,3,"","",,"","",ENDED,,0,0,
0PL81-E-00001-20211215010545,null,SHA5736C,PL81,C,SHORT TERM,LPRS,15/12/2021 01:05:45,15/12/2021 01:06:40,0,1,"","",,"","",ENDED,,0,0,
0PL80-E-00001-20211214215349,null,SMT4511G,PL80,C,SHORT TERM,LPRS,14/12/2021 21:53:49,14/12/2021 23:29:02,1.91999999999999993,96,2021-12-14,"",UNPAID_M,"","",ENDED,,0,1.91999999999999993,
0PL81-E-00001-20211214233043,null,SMV6155C,PL81,C,SHORT TERM,LPRS,14/12/2021 23:30:43,14/12/2021 23:32:09,0,2,"","",,"","",ENDED,,0,0,
0PL81-L-000L3-20211215002149,0PL81-E-00001-20211215000645,GBH6120G,PL81,C,season_W,LPRS,15/12/2021 00:21:49,15/12/2021 00:24:53,0,3,"","",,"","",ENDED,,0,0,
0PL81-L-00098-20211214212738,0PL81-L-00098-20211214212128,SMP4700Z,PL81,C,season_W,LPRS,14/12/2021 21:27:38,15/12/2021 13:20:36,0,953,"","",,"","",ENDED,,0,0,
0PL81-E-00001-20211214204016,null,SGT6286P,PL81,C,season_W,PHDB,14/12/2021 20:40:16,15/12/2021 01:20:20,0,280,"","",,"","",FC EXITED,,0,0,
0PL80-E-00001-20211215010148,null,SMW6423Z,PL80,C,SHORT TERM,PHDB,15/12/2021 01:01:48,15/12/2021 01:02:42,0,1,"","",,"","",EXITED,,0,0,
0PL80-E-00001-20211215015012,null,SLC859G,PL80,C,SHORT TERM,LPRS,15/12/2021 01:50:12,15/12/2021 01:57:51,0,7,"","",,"","",ENDED,,0,0,
0PL81-L-00118-20211215013213,0PL81-L-00118-20211215012047,SMV93L,PL81,C,season_W,LPRS,15/12/2021 01:32:13,15/12/2021 01:58:40,0,26,"","",,"","",ENDED,,0,0,
0PL80-E-00001-20211215015300,null,YQ76X,PL80,C,SHORT TERM,LPRS,15/12/2021 01:53:00,15/12/2021 02:04:32,0,11,"","",,"","",ENDED,,0,0,
0PL81-L-00118-20211215015921,0PL81-L-00118-20211215015847,SMV93L,PL81,C,season_W,LPRS,15/12/2021 01:59:21,15/12/2021 02:49:17,0,50,"","",,"","",ENDED,,0,0,
0PL81-L-00049-20211214221124,0PL81-L-00049-20211214210705,SNB1087S,PL81,C,season_W,LPRS,14/12/2021 22:11:24,15/12/2021 03:26:47,0,315,"","",,"","",ENDED,,0,0,
0PL80-E-00004-20211214222358,null,SKP5974S,PL80,C,season_W,LPRS,14/12/2021 22:23:58,15/12/2021 08:46:10,0,623,"","",,"","",ENDED,,0,0,
0PL81-E-00001-20211214232733,null,SJE1582K,PL81,C,season_W,LPRS,14/12/2021 23:27:33,15/12/2021 04:51:05,0,324,"","",,"","",ENDED,,0,0,
0PL81-L-00052-20211214230049,null,SNC4088P,PL81,C,season_W,PHDB,14/12/2021 23:00:49,15/12/2021 04:13:27,0,313,"","",,"","",EXITED,,0,0,
0PL80-E-00002-20211215013707,null,SMT8299T,PL80,C,season_W,LPRS,15/12/2021 01:37:07,15/12/2021 08:46:31,0,429,"","",,"","",ENDED,,0,0,
0PL81-L-00084-20211214211626,0PL81-E-00001-20211214173849,SMZ4939A,PL81,C,season_W,LPRS,14/12/2021 21:16:26,15/12/2021 12:06:02,0,890,"","",,"","",ENDED,,0,0,
0PL80-E-00001-20211214224030,null,SCN1302M,PL80,C,SHORT TERM,LPRS,14/12/2021 22:40:30,15/12/2021 09:05:16,7.5,625,"","",PAID,"","",ENDED,,0,7.5,
0PL81-L-00045-20211215020055,0PL81-L-00045-20211214193337,SLR8078L,PL81,C,season_W,LPRS,15/12/2021 02:00:55,15/12/2021 09:24:53,0,444,"","",,"","",ENDED,,0,0,
0PL81-L-00020-20211214212312,0PL81-E-00001-20211214193005,SLC6004S,PL81,C,season_W,PHDB,14/12/2021 21:23:12,15/12/2021 09:22:23,0,719,"","",,"","",FC EXITED,,0,0,
0PL80-E-00002-20211214220202,null,SMV3335U,PL80,C,season_W,PHDB,14/12/2021 22:02:02,15/12/2021 10:15:03,0,733,"","",,"","",EXITED,,0,0,
0PL80-E-00003-20211214212338,null,SJC8403J,PL80,C,season_W,PHDB,14/12/2021 21:23:38,15/12/2021 11:30:26,0,847,"","",,"","",FORCE EXITED,,0,0,
0PL81-E-00001-20211214213409,null,SMR6999E,PL81,C,season_W,LPRS,14/12/2021 21:34:09,15/12/2021 12:17:07,0,883,"","",,"","",ENDED,,0,0,
0PL81-E-00001-20211214221814,null,SLK1480R,PL81,C,season_W,PHDB,14/12/2021 22:18:14,15/12/2021 06:20:59,0,482,"","",,"","",EXITED,,0,0,
0PL81-E-00001-20211214235210,null,SKV1535X,PL81,C,season_W,PHDB,14/12/2021 23:52:10,15/12/2021 14:27:05,0,875,"","",,"","",EXITED,,0,0,
0PL80-E-00003-20211214200157,null,SHC5414X,PL80,C,SHORT TERM,PHDB,14/12/2021 20:01:57,14/12/2021 21:11:26,0,70,"","",WAIVED,"","",EXITED,,0,0,
0PL80-E-00002-20211214211538,null,SLM8970L,PL80,C,SHORT TERM,LPRS,14/12/2021 21:15:38,14/12/2021 21:17:45,0,2,"","",,"","",ENDED,,0,0,
0PL80-E-00001-20211214211823,null,GW4407E,PL80,C,season_W,LPRS,14/12/2021 21:18:23,14/12/2021 21:19:33,0,1,"","",,"","",ENDED,,0,0,
0PL81-E-00001-20211214212154,null,SND1904Z,PL81,C,SHORT TERM,LPRS,14/12/2021 21:21:54,14/12/2021 21:23:17,0,2,"","",,"","",ENDED,,0,0,
0PL81-E-00001-20211214212532,null,GBJ5010L,PL81,C,SHORT TERM,LPRS,14/12/2021 21:25:32,14/12/2021 21:25:32,0,0,"","",FC_WAIVED,"","",ENDED,,0,0,
0PL80-E-00001-20211214211708,null,SLZ6257H,PL80,C,SHORT TERM,LPRS,14/12/2021 21:17:08,14/12/2021 21:35:52,0,18,"","",,"","",ENDED,,0,0,
0PL80-E-00003-20211214194125,null,SNB102M,PL80,C,SHORT TERM,LPRS,14/12/2021 19:41:25,14/12/2021 21:47:16,2.52000000000000002,126,"","",PAID,"","",ENDED,,0,2.52000000000000002,
0PL81-L-00161-20211214212822,null,SKQ2711Z,PL81,C,season_W,LPRS,14/12/2021 21:28:22,14/12/2021 21:48:43,0,20,"","",,"","",ENDED,,0,0,
0PL80-E-00005-20211214214735,null,SJL4035S,PL80,C,SHORT TERM,LPRS,14/12/2021 21:47:35,14/12/2021 21:54:02,0,7,"","",,"","",ENDED,,0,0,
0PL80-E-00002-20211214215918,null,SKH801H,PL80,C,SHORT TERM,LPRS,14/12/2021 21:59:18,14/12/2021 22:01:57,0,2,"","",,"","",ENDED,,0,0,
0PL81-L-00077-20211214225413,null,GW2971E,PL81,C,season_W,LPRS,14/12/2021 22:54:13,14/12/2021 22:54:33,0,0,"","",,"","",ENDED,,0,0,
0PL80-E-00004-20211214212340,null,SMH5935Z,PL80,C,SHORT TERM,LPRS,14/12/2021 21:23:40,14/12/2021 22:01:59,0.760000000000000009,38,"","",PAID,"","",ENDED,,0,0.760000000000000009,
0PL80-E-00001-20211214220314,null,GBJ475L,PL80,C,SHORT TERM,LPRS,14/12/2021 22:03:14,14/12/2021 22:04:33,0,1,"","",,"","",ENDED,,0,0,
0PL80-E-00002-20211214212150,null,SKB8009H,PL80,C,SHORT TERM,LPRS,14/12/2021 21:21:50,14/12/2021 22:06:05,0.900000000000000022,45,2021-12-14,"",UNPAID,"","",ENDED,,0,0.900000000000000022,
0PL80-E-00001-20211214165659,null,GBD1320A,PL80,C,SHORT TERM,LPRS,14/12/2021 16:56:59,14/12/2021 17:55:11,1.17999999999999994,59,2021-12-14,"",PAID,null,"",ENDED,,0,1.17999999999999994,
0PL81-E-00001-20211214213824,null,SMU2004L,PL81,C,season_W,PHDB,14/12/2021 21:38:24,14/12/2021 22:12:18,0,34,"","",,"","",EXITED,,0,0,
0PL81-E-00001-20211214230156,null,SMJ3878H,PL81,C,season_W,LPRS,14/12/2021 23:01:56,15/12/2021 07:17:03,0,496,"","",,"","",ENDED,,0,0,
0PL81-L-000L5-20211214221706,0PL81-E-00001-20211214220750,SLG663H,PL81,C,SHORT TERM,LPRS,14/12/2021 22:17:06,14/12/2021 22:17:13,0,0,"","",,"","",ENDED,,0,0,
0PL81-L-00336-20211214222053,0PL81-L-00336-20211214221755,GBK8502J,PL81,C,SHORT TERM,LPRS,14/12/2021 22:20:53,14/12/2021 22:24:25,0,4,"","",,"","",ENDED,,0,0,
0PL81-E-00001-20211214222414,null,SKH193D,PL81,C,SHORT TERM,LPRS,14/12/2021 22:24:14,14/12/2021 22:26:07,0,2,"","",,"","",ENDED,,0,0,
0PL80-L-00023-20211214225606,0PL80-L-00023-20211214225340,SJT9048E,PL80,C,season_W,LPRS,14/12/2021 22:56:06,14/12/2021 22:59:16,0,3,"","",,"","",ENDED,,0,0,
0PL80-E-00002-20211214225627,null,SJL228D,PL80,C,season_W,LPRS,14/12/2021 22:56:27,14/12/2021 22:59:53,0,3,"","",,"","",ENDED,,0,0,
0PL81-E-00001-20211214225935,null,SMS9327U,PL81,C,SHORT TERM,LPRS,14/12/2021 22:59:35,14/12/2021 23:00:35,0,1,"","",,"","",ENDED,,0,0,
0PL80-E-00002-20211214234404,null,SHD4552G,PL80,C,SHORT TERM,LPRS,14/12/2021 23:44:04,14/12/2021 23:46:40,0,2,"","",,"","",ENDED,,0,0,
0PL80-E-00001-20211214223450,null,SGZ259B,PL80,C,SHORT TERM,PHDB,14/12/2021 22:34:50,14/12/2021 23:04:52,0,30,"","",WAIVED,"","",FORCE EXITED,,0,0,
0PL80-E-00004-20211214231617,null,SMR1285P,PL80,C,SHORT TERM,LPRS,14/12/2021 23:16:17,14/12/2021 23:18:55,0,2,"","",,"","",ENDED,,0,0,
